2.3049427249908447,11.39
2.313993230819702,11.35
2.463148160171509,20.5
2.331472465133667,22.37
2.316624313354492,23.93
2.2003256855010984,20.57
2.14957078666687,18.04
2.1578436637878418,22.82
2.0435613658905027,34.0
2.0031306941986085,28.5
2.0715672061920167,21.34
2.0149553329467773,33.03
2.064838161087036,23.36
1.9534684226989747,17.75
1.7424250719070435,40.65
1.6787601821899414,43.77
1.5973678157806397,60.49
1.6133136068344116,53.46
1.5164986209869384,56.93
1.5205921632766723,53.43
1.465626460456848,50.39
1.3579817193984984,61.14
1.372574187850952,53.72
1.2852662044525147,67.98
1.2203766492843628,69.87
1.2802027084350587,54.32
1.269457706451416,60.81
1.1472354307174684,66.41
1.0822176879882812,69.13
1.048238936805725,74.53
1.0340479586601257,68.9
0.951353344631195,77.11
1.1555583810806274,56.32
0.9601646949768067,72.08
0.9665172389030456,70.67
0.9493596360206604,69.44
0.9973741882324219,65.96
0.8397992026329041,78.16
0.8372581906318665,75.79
0.8519178687095642,72.27
0.7693493990898133,79.45
0.7670278730392456,78.73
0.8074063191413879,72.94
0.7480546115875244,78.55
0.8198018423080444,72.61
0.7077839657783508,81.19
0.7221468927383423,78.99
0.714631856918335,79.6
0.7830318656921387,72.24
0.7802009354591369,73.14
0.6766264813423156,80.01
0.6826825026512146,78.94
0.7665033288955688,76.97
0.730257221698761,77.65
0.6173376670837403,83.48
0.7117852138519287,74.85
0.610405725479126,81.78
0.6023301652908325,83.68
0.5554285144329071,85.6
0.586632836818695,82.45
0.5731583206176758,81.81
0.5467817296028137,84.34
0.6018276014328003,81.62
0.5698122689723969,83.26
0.5399122629642487,85.57
0.5395336608886718,84.82
0.5687194633483886,80.88
0.4985204319477081,86.39
0.5190964836120605,84.71
0.5087184218406677,85.96
0.499011891078949,85.9
0.5136134928703308,85.65
0.48796440811157227,86.95
0.4796198910236359,87.0
0.4535137509822845,88.36
0.45397010407447813,87.67
0.5252773355484008,81.39
0.4838298847198486,85.74
0.4669785982608795,86.65
0.5116087224006652,83.87
0.4959642387390137,85.49
0.49682579221725465,85.92
0.47487402768135073,85.9
0.5442436376094818,82.13
0.46604576082229615,86.71
0.46520364933013914,87.37
0.45490400891304017,86.94
0.4436582025527954,87.74
0.4917392379283905,83.63
0.475488286447525,83.82
0.5281767008781433,80.61
0.4261339113235474,87.95
0.41087947731018065,88.49
0.41784208149909974,87.75
0.47911202154159543,84.74
0.4780365077972412,82.96
0.4181349277019501,87.54
0.41612339363098144,88.11
0.39531639885902403,88.55
0.4037503852367401,88.45
