2.255160591125488,28.65
2.1986593700408936,48.35
2.1207913955688475,64.43
2.00470088596344,66.15
1.8216827869415284,72.1
1.5530305459976197,75.67
1.2380439796447753,78.82
0.9560499633789062,81.76
0.7645043646812439,84.13
0.6364360378742218,85.12
0.5578402219772339,86.24
0.4966945178031921,87.59
0.46431868691444395,87.71
0.42748878440856936,88.67
0.4007694207668304,89.31
0.3809585917472839,89.58
0.3632209037542343,89.87
0.3510900434017181,90.35
0.3373636086702347,90.55
0.3267730252742767,90.51
0.3195946560144424,90.78
0.30794250922203065,91.07
0.2977523500919342,91.42
0.29185451774597165,91.79
0.2834966596603394,91.81
0.2778005088567734,91.93
0.27169018902778624,91.94
0.26827271877527237,92.16
0.2610662093639374,92.42
0.2532367337465286,92.58
0.2478076399564743,92.75
0.24313747079372405,92.76
0.23903298152685165,92.97
0.2336613015651703,93.19
0.22873632583618164,93.47
0.2243033655524254,93.51
0.22331937675476074,93.6
0.21929062737226487,93.45
0.21294546349048615,93.82
0.21164418860673903,93.86
0.2075784535765648,94.0
0.2082521606564522,93.94
0.19807070664167403,94.24
0.19610382767915727,94.28
0.19512649660110473,94.31
0.18981274201869966,94.56
0.1866903964161873,94.74
0.1855654596567154,94.73
0.18094108783006668,94.79
0.17767268105745315,94.93
0.17482749500274658,95.04
0.17246284581422805,94.99
0.17152776370048523,95.1
0.1662705613732338,95.25
0.16527814598083496,95.29
0.1632477129638195,95.27
0.16356307343244553,95.26
0.1594407603740692,95.57
0.1565850797176361,95.45
0.1547255723834038,95.69
0.15208527213931083,95.64
0.15070095967650413,95.75
0.14868260161280633,95.79
0.14534041159152986,95.91
0.1452780913412571,95.7
0.14354221299886705,95.93
0.1414692315876484,95.97
0.1416179861307144,95.82
0.13702417259812355,96.03
0.13539981902241707,96.12
0.13413419609069824,96.1
0.13309130335450173,96.08
0.1308111268669367,96.15
0.12948134511709214,96.21
0.12835340460538863,96.27
0.12690566149950028,96.34
0.12654980701208116,96.22
0.12504142875671387,96.31
0.12433061082065106,96.35
0.12200762678384781,96.46
0.1212223783403635,96.49
0.11906457467377186,96.45
0.11714492501616477,96.51
0.11896709244847298,96.28
0.11517419714033604,96.59
0.11504364078044892,96.49
0.11290249813497066,96.62
0.11216419360339641,96.67
0.11000864377915859,96.82
0.11010149691402912,96.76
0.10868327255547047,96.78
0.10824509964287281,96.78
0.10796664991080761,96.73
0.10650896374881268,96.88
0.10488597846925259,96.9
0.10424983233511448,96.92
0.10371103430688382,96.96
0.10279464122653008,96.93
0.10235944753289222,97.03
0.10246025390625,96.85
